,Source,Location ID,Latitude,Longitude,Elevation,Year,Month,Day,Hour,Minute,GHI (w/m2),Temperature (c),Relative Humidity (%),Solar Zenith Angle (Degree),Wind Direction (Degree),Wind Speed (m/s)
712,NSRDB,405740,33.49,-107.74,2165,2015,1,30,16,30,12,-0.09137573242185226,89.62020874023438,65.85216801321499,135.10557556152344,3.838988780975342
713,NSRDB,405740,33.49,-107.74,2165,2015,1,30,17,30,13,-0.007360839843727263,90.19953918457031,57.90381887218263,138.9578857421875,3.752727508544922
714,NSRDB,405740,33.49,-107.74,2165,2015,1,30,18,30,160,-0.19132080078122726,91.62673950195312,52.69688515767055,141.64202880859375,3.5814671516418457
715,NSRDB,405740,33.49,-107.74,2165,2015,1,30,19,30,50,-0.31534423828122726,92.42113494873047,51.091943460230326,142.35986328125,3.3971359729766846
716,NSRDB,405740,33.49,-107.74,2165,2015,1,30,20,30,178,-0.35098876953122726,93.13200378417969,53.41867516146714,141.55886840820312,3.1233303546905518
717,NSRDB,405740,33.49,-107.74,2165,2015,1,30,21,30,16,-0.35513916015622726,94.05888366699219,59.21006771138943,140.62896728515625,2.8218114376068115
718,NSRDB,405740,33.49,-107.74,2165,2015,1,30,22,30,7,-0.44992675781247726,93.94024658203125,67.56790618557497,140.87559509277344,2.593719005584717
719,NSRDB,405740,33.49,-107.74,2165,2015,1,30,23,30,94,-0.8340820312499773,92.92510986328125,77.64700237842231,139.88905334472656,2.466350555419922
720,NSRDB,405740,33.49,-107.74,2165,2015,1,31,0,30,7,-1.3029235839843523,92.2067642211914,88.83185307422386,137.99562072753906,2.4544553756713867
721,NSRDB,405740,33.49,-107.74,2165,2015,1,31,1,30,0,-1.5899108886718523,92.3254165649414,100.71828693116083,137.76475524902344,2.447908878326416
722,NSRDB,405740,33.49,-107.74,2165,2015,1,31,2,30,0,-1.6669372558593523,93.00630187988281,113.01472297396782,139.87210083007812,2.5090222358703613
723,NSRDB,405740,33.49,-107.74,2165,2015,1,31,3,30,0,-1.6024230957031023,93.94194793701172,125.49620786744005,142.10740661621094,2.650926113128662
724,NSRDB,405740,33.49,-107.74,2165,2015,1,31,4,30,0,-1.5523132324218523,94.53266906738281,137.90981972259146,146.78660583496094,2.702143669128418
725,NSRDB,405740,33.49,-107.74,2165,2015,1,31,5,30,0,-1.5626892089843523,94.5724105834961,149.8007533998576,153.90640258789062,2.6387484073638916
726,NSRDB,405740,33.49,-107.74,2165,2015,1,31,6,30,0,-1.5638793945312273,94.63105010986328,159.86480519677485,162.05889892578125,2.549917221069336
727,NSRDB,405740,33.49,-107.74,2165,2015,1,31,7,30,0,-1.5400146484374773,94.8703384399414,163.90406573958293,171.82308959960938,2.566490650177002
728,NSRDB,405740,33.49,-107.74,2165,2015,1,31,8,30,0,-1.4521545410156023,95.1608657836914,158.2055277566954,181.179931640625,2.683873414993286
729,NSRDB,405740,33.49,-107.74,2165,2015,1,31,9,30,0,-1.2600769042968523,95.6343994140625,147.59023015559427,184.85487365722656,2.814012050628662
730,NSRDB,405740,33.49,-107.74,2165,2015,1,31,10,30,0,-0.9661010742187273,96.37973022460938,135.53452274296927,187.1774139404297,2.949256420135498
731,NSRDB,405740,33.49,-107.74,2165,2015,1,31,11,30,0,-0.6843017578124773,97.07856750488281,123.07341291295023,187.88406372070312,3.0483431816101074
732,NSRDB,405740,33.49,-107.74,2165,2015,1,31,12,30,0,-0.5346130371093523,96.74700164794922,110.59687533243178,190.65740966796875,3.091123580932617
733,NSRDB,405740,33.49,-107.74,2165,2015,1,31,13,30,0,-0.43244018554685226,96.21906280517578,98.34352983261894,196.13442993164062,3.0522167682647705
734,NSRDB,405740,33.49,-107.74,2165,2015,1,31,14,30,4,-0.13138427734372726,97.01383972167969,86.54357891423525,201.86996459960938,2.8399441242218018
735,NSRDB,405740,33.49,-107.74,2165,2015,1,31,15,30,10,0.13619384765627274,97.43966674804688,75.50255604991179,208.33563232421875,2.5188498497009277
736,NSRDB,405740,33.49,-107.74,2165,2015,1,31,16,30,56,0.17113647460939774,97.00237274169922,65.65972623723384,217.70626831054688,2.207425355911255
737,NSRDB,405740,33.49,-107.74,2165,2015,1,31,17,30,273,0.18236694335939774,96.62934875488281,57.6760053830508,229.14120483398438,1.907822608947754
738,NSRDB,405740,33.49,-107.74,2165,2015,1,31,18,30,270,0.19896850585939774,96.42537689208984,52.43643427485813,247.12278747558594,1.7179328203201294
739,NSRDB,405740,33.49,-107.74,2165,2015,1,31,19,30,348,0.21972045898439774,96.56474304199219,50.81291890446697,272.55474853515625,1.7423515319824219
740,NSRDB,405740,33.49,-107.74,2165,2015,1,31,20,30,309,0.43798217773439774,95.48405456542969,53.14205068299207,295.5846252441406,1.972543716430664
741,NSRDB,405740,33.49,-107.74,2165,2015,1,31,21,30,388,0.8595520019531477,93.05253601074219,58.951770742543815,302.1647644042969,2.2868492603302
742,NSRDB,405740,33.49,-107.74,2165,2015,1,31,22,30,127,1.1364990234375227,91.52539825439453,67.33371102198325,303.3748779296875,2.534219264984131
743,NSRDB,405740,33.49,-107.74,2165,2015,1,31,23,30,122,1.0953918457031477,92.069091796875,77.43582334104121,302.91790771484375,2.6870522499084473
744,NSRDB,405740,33.49,-107.74,2165,2015,2,1,0,30,11,0.9687438964843977,93.1327133178711,88.63989275698482,301.76348876953125,2.801262140274048
745,NSRDB,405740,33.49,-107.74,2165,2015,2,1,1,30,0,0.9510437011718977,93.24717712402344,100.54039569429976,302.1912841796875,2.908022880554199
746,NSRDB,405740,33.49,-107.74,2165,2015,2,1,2,30,0,0.9262939453125227,93.3008804321289,112.84564661008741,303.200439453125,2.9715919494628906
747,NSRDB,405740,33.49,-107.74,2165,2015,2,1,3,30,0,0.6867919921875227,93.44345092773438,125.32929859816329,308.51690673828125,2.9889512062072754
748,NSRDB,405740,33.49,-107.74,2165,2015,2,1,4,30,0,-0.43295898437497726,91.3141098022461,137.73534525586254,314.9737548828125,3.0911920070648193
749,NSRDB,405740,33.49,-107.74,2165,2015,2,1,5,30,0,-2.0899108886718523,88.1827621459961,149.60180298518554,321.6026916503906,3.3110666275024414
750,NSRDB,405740,33.49,-107.74,2165,2015,2,1,6,30,0,-3.2220214843749773,88.06868743896484,159.613955890347,327.4257507324219,3.475639820098877
751,NSRDB,405740,33.49,-107.74,2165,2015,2,1,7,30,0,-3.9111999511718523,89.24662780761719,163.62662007642342,330.2270202636719,3.4939074516296387
752,NSRDB,405740,33.49,-107.74,2165,2015,2,1,8,30,0,-4.496343994140602,90.18675994873047,158.0094410113086,330.470947265625,3.499333620071411
753,NSRDB,405740,33.49,-107.74,2165,2015,2,1,9,30,0,-4.807897949218727,90.14327239990234,147.45275538172027,331.35540771484375,3.606410026550293
754,NSRDB,405740,33.49,-107.74,2165,2015,2,1,10,30,0,-4.745001220703102,89.70196533203125,135.4209393158708,334.2249755859375,3.7046427726745605
755,NSRDB,405740,33.49,-107.74,2165,2015,2,1,11,30,0,-4.854315185546852,89.2081298828125,122.96585977603556,338.45758056640625,3.7461254596710205
756,NSRDB,405740,33.49,-107.74,2165,2015,2,1,12,30,0,-5.280432128906227,88.67872619628906,110.48505024471027,345.4398498535156,3.782348155975342
757,NSRDB,405740,33.49,-107.74,2165,2015,2,1,13,30,0,-5.225836181640602,88.32149505615234,98.21999261459852,353.98150634765625,3.803560256958008
758,NSRDB,405740,33.49,-107.74,2165,2015,2,1,14,30,48,-3.6246398925781023,90.36092376708984,86.40174176400984,1.9172897338867188,3.5651774406433105
759,NSRDB,405740,33.49,-107.74,2165,2015,2,1,15,30,253,-1.2965759277343523,90.60438537597656,75.33579853313445,6.5445404052734375,3.189343214035034
760,NSRDB,405740,33.49,-107.74,2165,2015,2,1,16,30,453,0.30266723632814774,85.93994903564453,65.46166940343467,11.165969848632812,3.0280022621154785
761,NSRDB,405740,33.49,-107.74,2165,2015,2,1,17,30,610,1.3326660156250227,80.00545501708984,57.44250590580682,13.169563293457031,2.9940152168273926
762,NSRDB,405740,33.49,-107.74,2165,2015,2,1,18,30,707,2.1435180664062727,74.65975189208984,52.1704102021334,12.222137451171875,2.9794392585754395
763,NSRDB,405740,33.49,-107.74,2165,2015,2,1,19,30,735,2.8902832031250227,69.26481628417969,50.528896144140305,9.364982604980469,2.9259262084960938
764,NSRDB,405740,33.49,-107.74,2165,2015,2,1,20,30,693,4.070428466796898,65.14337158203125,52.86151937019491,5.313720703125,2.8029472827911377
765,NSRDB,405740,33.49,-107.74,2165,2015,2,1,21,30,583,4.869775390625023,62.10820007324219,58.69081826582786,2.1631927490234375,2.600829601287842
766,NSRDB,405740,33.49,-107.74,2165,2015,2,1,22,30,418,4.057855224609398,61.678306579589844,67.09791070156588,0.6616134643554688,2.3269846439361572
767,NSRDB,405740,33.49,-107.74,2165,2015,2,1,23,30,215,1.3866821289062727,61.58698272705078,77.22377283612717,0.31938934326171875,2.221379280090332
768,NSRDB,405740,33.49,-107.74,2165,2015,2,2,0,30,21,-0.9712280273437273,60.3510627746582,88.44745440284201,359.3616943359375,2.379903793334961
769,NSRDB,405740,33.49,-107.74,2165,2015,2,2,1,30,0,-1.6147521972656023,62.27516555786133,100.36232373763566,358.05517578125,2.5322413444519043
770,NSRDB,405740,33.49,-107.74,2165,2015,2,2,2,30,0,-1.9025634765624773,63.247711181640625,112.67640154746748,357.1226806640625,2.6272168159484863
771,NSRDB,405740,33.49,-107.74,2165,2015,2,2,3,30,0,-2.1678833007812273,63.65839385986328,125.16200499029809,359.02166748046875,2.7373228073120117
772,NSRDB,405740,33.49,-107.74,2165,2015,2,2,4,30,0,-2.4264892578124773,63.730003356933594,137.55997186256175,2.1993865966796875,2.7956836223602295
773,NSRDB,405740,33.49,-107.74,2165,2015,2,2,5,30,0,-2.6685241699218523,63.63941955566406,149.40100820019248,5.0266265869140625,2.749788761138916
774,NSRDB,405740,33.49,-107.74,2165,2015,2,2,6,30,0,-2.8871520996093523,63.550621032714844,159.3598904982424,6.566215515136719,2.6059160232543945
775,NSRDB,405740,33.49,-107.74,2165,2015,2,2,7,30,0,-3.1182617187499773,63.44886016845703,163.34375699283265,6.4187774658203125,2.4237070083618164
776,NSRDB,405740,33.49,-107.74,2165,2015,2,2,8,30,0,-3.4307922363281023,63.06071853637695,157.8056731425748,3.7197799682617188,2.185427188873291
777,NSRDB,405740,33.49,-107.74,2165,2015,2,2,9,30,0,-3.8417724609374773,62.196712493896484,147.308090370358,1.7128448486328125,1.8766517639160156
778,NSRDB,405740,33.49,-107.74,2165,2015,2,2,10,30,0,-4.331427001953102,61.09831237792969,135.30088543715766,358.8565673828125,1.5869734287261963
779,NSRDB,405740,33.49,-107.74,2165,2015,2,2,11,30,0,-4.704565429687477,61.829830169677734,122.85232408807744,353.1219787597656,1.3144887685775757
780,NSRDB,405740,33.49,-107.74,2165,2015,2,2,12,30,0,-4.798864746093727,62.891761779785156,110.36754184022698,343.55340576171875,1.0525702238082886
781,NSRDB,405740,33.49,-107.74,2165,2015,2,2,13,30,0,-3.5750488281249773,63.821388244628906,98.0909394517699,323.903564453125,0.9394820332527161
782,NSRDB,405740,33.49,-107.74,2165,2015,2,2,14,30,49,0.18581542968752274,63.86123275756836,86.25450493948622,298.6011962890625,1.017394781112671
783,NSRDB,405740,33.49,-107.74,2165,2015,2,2,15,30,252,3.7692810058593977,63.98723602294922,75.16359662827978,286.93548583984375,1.1110953092575073
784,NSRDB,405740,33.49,-107.74,2165,2015,2,2,16,30,449,6.072503662109398,61.787235260009766,65.2580934212756,285.2693786621094,1.3826267719268799
785,NSRDB,405740,33.49,-107.74,2165,2015,2,2,17,30,603,8.170983886718773,57.66361999511719,57.20342065820075,300.4437561035156,1.8513565063476562
786,NSRDB,405740,33.49,-107.74,2165,2015,2,2,18,30,699,9.490625000000023,56.51618194580078,51.89891678649317,310.8617858886719,2.2460904121398926
787,NSRDB,405740,33.49,-107.74,2165,2015,2,2,19,30,727,10.193444824218773,55.12839126586914,50.239986479904175,319.0149230957031,2.554737091064453
788,NSRDB,405740,33.49,-107.74,2165,2015,2,2,20,30,685,10.326898193359398,52.99672317504883,52.5772030240537,326.91961669921875,2.771625518798828
789,NSRDB,405740,33.49,-107.74,2165,2015,2,2,21,30,578,9.844445800781273,51.34758377075195,58.427335489352515,334.6071472167969,2.7345571517944336
790,NSRDB,405740,33.49,-107.74,2165,2015,2,2,22,30,415,8.248864746093773,53.548683166503906,66.86062465806008,341.2138366699219,2.3099071979522705
791,NSRDB,405740,33.49,-107.74,2165,2015,2,2,23,30,215,5.008081054687523,55.46959686279297,77.01096790037626,345.9458923339844,1.8030037879943848
792,NSRDB,405740,33.49,-107.74,2165,2015,2,3,0,30,23,2.4727111816406477,55.43435287475586,88.25474885293251,350.787841796875,1.5075910091400146
793,NSRDB,405740,33.49,-107.74,2165,2015,2,3,1,30,0,1.7286926269531477,58.5465202331543,100.18412960863803,358.0672912597656,1.382333755493164
794,NSRDB,405740,33.49,-107.74,2165,2015,2,3,2,30,0,1.2467895507812727,59.75873565673828,112.50702679543303,5.605491638183594,1.451143503189087
795,NSRDB,405740,33.49,-107.74,2165,2015,2,3,3,30,0,0.8665405273437727,60.382598876953125,124.9943470422661,5.470909118652344,1.6863157749176025
796,NSRDB,405740,33.49,-107.74,2165,2015,2,3,4,30,0,0.6541687011718977,60.43863296508789,137.38370222886726,1.498504638671875,1.978456974029541
797,NSRDB,405740,33.49,-107.74,2165,2015,2,3,5,30,0,0.5690246582031477,60.22831344604492,149.19836364680745,354.8734436035156,2.3069136142730713
798,NSRDB,405740,33.49,-107.74,2165,2015,2,3,6,30,0,0.49871215820314774,59.98493957519531,159.10263656296564,347.0743103027344,2.5936548709869385
799,NSRDB,405740,33.49,-107.74,2165,2015,2,3,7,30,0,0.42818603515627274,59.70193862915039,163.05561948693253,340.38372802734375,2.8080291748046875
800,NSRDB,405740,33.49,-107.74,2165,2015,2,3,8,30,0,0.35256347656252274,59.739540100097656,157.59433615999257,335.4102478027344,2.9643611907958984
801,NSRDB,405740,33.49,-107.74,2165,2015,2,3,9,30,0,0.27965698242189774,60.294334411621094,147.15627175139957,333.2825927734375,3.1130220890045166
802,NSRDB,405740,33.49,-107.74,2165,2015,2,3,10,30,0,0.21071777343752274,61.233497619628906,135.17438252807216,331.7019348144531,3.281482219696045
803,NSRDB,405740,33.49,-107.74,2165,2015,2,3,11,30,0,0.10711059570314774,62.47381591796875,122.73283196332468,330.2012634277344,3.394193172454834
804,NSRDB,405740,33.49,-107.74,2165,2015,2,3,12,30,0,-0.028906249999977263,63.854862213134766,110.24438695729586,329.7127380371094,3.3821797370910645
805,NSRDB,405740,33.49,-107.74,2165,2015,2,3,13,30,0,0.7432189941406477,65.14443969726562,97.95642003768245,330.542236328125,3.1900882720947266
806,NSRDB,405740,33.49,-107.74,2165,2015,2,3,14,30,53,3.1603332519531477,64.72406768798828,86.10188721284645,331.84857177734375,2.6633620262145996
807,NSRDB,405740,33.49,-107.74,2165,2015,2,3,15,30,259,6.175592041015648,60.49185562133789,74.986011807527,329.9796447753906,2.094278335571289
808,NSRDB,405740,33.49,-107.74,2165,2015,2,3,16,30,456,8.894158935546898,53.80549621582031,65.04907775460688,327.1509704589844,1.8775203227996826
809,NSRDB,405740,33.49,-107.74,2165,2015,2,3,17,30,609,10.950524902343773,48.633544921875,56.95883804814533,323.033447265625,1.7724381685256958
810,NSRDB,405740,33.49,-107.74,2165,2015,2,3,18,30,703,12.176965332031273,45.51063919067383,51.62204813294605,308.84210205078125,1.749358892440796
811,NSRDB,405740,33.49,-107.74,2165,2015,2,3,19,30,731,12.758111572265648,42.85643005371094,49.94629262791583,291.7735595703125,2.025284767150879
812,NSRDB,405740,33.49,-107.74,2165,2015,2,3,20,30,689,12.826623535156273,40.84165573120117,52.28921683495195,284.0002746582031,2.4570751190185547
813,NSRDB,405740,33.49,-107.74,2165,2015,2,3,21,30,582,12.342706298828148,39.90995788574219,58.161441762147405,288.5135192871094,2.739799976348877
814,NSRDB,405740,33.49,-107.74,2165,2015,2,3,22,30,419,10.742211914062523,43.810272216796875,66.62196177876285,296.46038818359375,2.6201958656311035
815,NSRDB,405740,33.49,-107.74,2165,2015,2,3,23,30,218,7.578942871093773,51.82770919799805,76.79749327214105,302.5404052734375,2.4177255630493164
816,NSRDB,405740,33.49,-107.74,2165,2015,2,4,0,30,25,4.988061523437523,56.4410514831543,88.06177826331769,309.5440673828125,2.5767319202423096
817,NSRDB,405740,33.49,-107.74,2165,2015,2,4,1,30,0,3.9399353027343977,58.4213981628418,100.00586954640686,319.31634521484375,2.8858368396759033
818,NSRDB,405740,33.49,-107.74,2165,2015,2,4,2,30,0,3.1351257324218977,60.551116943359375,112.3375589866663,328.1517028808594,3.1597063541412354
819,NSRDB,405740,33.49,-107.74,2165,2015,2,4,3,30,0,2.4846740722656477,62.58769226074219,124.82634251316466,331.7353820800781,3.388551712036133
820,NSRDB,405740,33.49,-107.74,2165,2015,2,4,4,30,0,2.0591979980468977,64.08601379394531,137.20653724675046,331.3287353515625,3.5383524894714355
821,NSRDB,405740,33.49,-107.74,2165,2015,2,4,5,30,0,1.9644409179687727,64.68016052246094,148.99386315245647,328.70782470703125,3.6652603149414062
822,NSRDB,405740,33.49,-107.74,2165,2015,2,4,6,30,0,1.9628845214843977,65.00311279296875,158.84222187131255,324.17413330078125,3.873302459716797
823,NSRDB,405740,33.49,-107.74,2165,2015,2,4,7,30,0,1.7315307617187727,65.7107925415039,162.7623485549163,320.30523681640625,4.165798187255859
824,NSRDB,405740,33.49,-107.74,2165,2015,2,4,8,30,0,1.4028869628906477,66.59781646728516,157.37554942866194,318.54443359375,4.432284355163574
825,NSRDB,405740,33.49,-107.74,2165,2015,2,4,9,30,0,1.1831298828125227,67.15042877197266,146.9973440401938,318.2936096191406,4.645992279052734
826,NSRDB,405740,33.49,-107.74,2165,2015,2,4,10,30,0,1.0287109375000227,67.33883666992188,135.04145826932728,319.1927490234375,4.830915927886963
827,NSRDB,405740,33.49,-107.74,2165,2015,2,4,11,30,0,0.8421875000000227,67.40965270996094,122.60741469623731,320.2513427734375,4.8989152908325195
828,NSRDB,405740,33.49,-107.74,2165,2015,2,4,12,30,0,0.6110473632812727,67.43971252441406,110.1156269135662,321.1676025390625,4.81452751159668
829,NSRDB,405740,33.49,-107.74,2165,2015,2,4,13,30,0,1.1265808105468977,65.88273620605469,97.81648803250255,321.207275390625,4.660361289978027
830,NSRDB,405740,33.49,-107.74,2165,2015,2,4,14,30,55,3.3980346679687727,60.193878173828125,85.94393448649738,320.1219482421875,4.339651107788086
831,NSRDB,405740,33.49,-107.74,2165,2015,2,4,15,30,263,6.900720214843773,50.871829986572266,74.80312283165581,321.0029296875,4.068282127380371
832,NSRDB,405740,33.49,-107.74,2165,2015,2,4,16,30,461,10.236108398437523,41.54419708251953,64.83471320891813,322.6259765625,4.173158168792725
833,NSRDB,405740,33.49,-107.74,2165,2015,2,4,17,30,615,12.738641357421898,34.76354217529297,56.70885722422951,324.9004211425781,4.320499420166016
834,NSRDB,405740,33.49,-107.74,2165,2015,2,4,18,30,709,14.368890380859398,30.331846237182617,51.339908081368165,327.7451477050781,4.324410438537598
835,NSRDB,405740,33.49,-107.74,2165,2015,2,4,19,30,736,15.136041259765648,27.52375602722168,49.64792616936349,332.2269287109375,4.247189998626709
836,NSRDB,405740,33.49,-107.74,2165,2015,2,4,20,30,695,15.141839599609398,25.950809478759766,51.99768296994928,337.7773742675781,4.117947578430176
837,NSRDB,405740,33.49,-107.74,2165,2015,2,4,21,30,588,14.430688476562523,25.46030044555664,57.89326088430902,339.8924865722656,3.9678549766540527
838,NSRDB,405740,33.49,-107.74,2165,2015,2,4,22,30,426,12.637231445312523,28.5582218170166,66.38203449686813,339.2706604003906,3.607694625854492
839,NSRDB,405740,33.49,-107.74,2165,2015,2,4,23,30,224,9.356378173828148,37.82564926147461,76.58344137307495,338.0449523925781,3.1556496620178223
840,NSRDB,405740,33.49,-107.74,2165,2015,2,5,0,30,27,6.601129150390648,46.401397705078125,87.86860764678651,335.4134521484375,2.9220542907714844
841,NSRDB,405740,33.49,-107.74,2165,2015,2,5,1,30,0,5.376367187500023,48.689552307128906,99.82759747314773,333.3057861328125,2.8161520957946777
842,NSRDB,405740,33.49,-107.74,2165,2015,2,5,2,30,0,4.495294189453148,49.740203857421875,112.16803240258382,332.8948669433594,2.766604423522949
843,NSRDB,405740,33.49,-107.74,2165,2015,2,5,3,30,0,3.8099609375000227,50.35403823852539,124.6580069858584,335.66754150390625,2.821941614151001
844,NSRDB,405740,33.49,-107.74,2165,2015,2,5,4,30,0,3.2592407226562727,50.79119873046875,137.028476121842,340.50067138671875,2.9201433658599854
845,NSRDB,405740,33.49,-107.74,2165,2015,2,5,5,30,0,2.7875305175781477,51.11427307128906,148.78749992564167,345.5707092285156,2.9764785766601562
846,NSRDB,405740,33.49,-107.74,2165,2015,2,5,6,30,0,2.3839050292968977,51.35211181640625,158.5786746048459,349.34027099609375,2.943826675415039
847,NSRDB,405740,33.49,-107.74,2165,2015,2,5,7,30,0,2.0969177246093977,51.62144470214844,162.46408319455747,351.63616943359375,2.8713231086730957
848,NSRDB,405740,33.49,-107.74,2165,2015,2,5,8,30,0,1.9249206542968977,51.88444900512695,157.14943912541196,353.0362243652344,2.7228641510009766
849,NSRDB,405740,33.49,-107.74,2165,2015,2,5,9,30,0,1.8267150878906477,52.074546813964844,146.83135947716457,350.2359619140625,2.4514167308807373
850,NSRDB,405740,33.49,-107.74,2165,2015,2,5,10,30,0,1.7729125976562727,52.243919372558594,134.90214654429082,345.1514587402344,2.1473522186279297
851,NSRDB,405740,33.49,-107.74,2165,2015,2,5,11,30,0,1.7302185058593977,52.463191986083984,122.47610871683614,339.60418701171875,1.889341950416565
852,NSRDB,405740,33.49,-107.74,2165,2015,2,5,12,30,0,1.7113586425781477,52.522701263427734,109.98130745550468,335.48748779296875,1.688856601715088
853,NSRDB,405740,33.49,-107.74,2165,2015,2,5,13,30,0,2.8830505371093977,53.03813934326172,97.67120100443067,332.8735046386719,1.4864037036895752
854,NSRDB,405740,33.49,-107.74,2165,2015,2,5,14,30,58,6.378778076171898,44.84426498413086,85.7807431173529,328.3780517578125,1.2029414176940918
855,NSRDB,405740,33.49,-107.74,2165,2015,2,5,15,30,268,10.327386474609398,35.11125564575195,74.61501829506597,330.3128662109375,0.7369555234909058
856,NSRDB,405740,33.49,-107.74,2165,2015,2,5,16,30,469,13.828057861328148,26.08785057067871,64.61509569598867,324.78802490234375,0.3916223645210266
857,NSRDB,405740,33.49,-107.74,2165,2015,2,5,17,30,596,16.630456542968773,19.685161590576172,56.45357954267854,209.2422637939453,0.43548619747161865
858,NSRDB,405740,33.49,-107.74,2165,2015,2,5,18,30,724,18.023767089843773,18.583555221557617,51.05260077890974,203.845458984375,0.5833938121795654
859,NSRDB,405740,33.49,-107.74,2165,2015,2,5,19,30,752,18.615075683593773,18.50705909729004,49.344998074332004,206.1409912109375,0.6621291637420654
860,NSRDB,405740,33.49,-107.74,2165,2015,2,5,20,30,710,18.479028320312523,18.98562240600586,51.70272314686922,210.16729736328125,0.7089092135429382
861,NSRDB,405740,33.49,-107.74,2165,2015,2,5,21,30,601,17.501306152343773,20.409378051757812,57.62291690082416,209.70777893066406,0.7759772539138794
862,NSRDB,405740,33.49,-107.74,2165,2015,2,5,22,30,436,15.355096435546898,27.46640968322754,66.1409566644833,206.1209716796875,1.0088932514190674
863,NSRDB,405740,33.49,-107.74,2165,2015,2,5,23,30,231,11.737542724609398,40.1563835144043,76.36891008939567,195.07675170898438,1.4229905605316162
864,NSRDB,405740,33.49,-107.74,2165,2015,2,6,0,30,30,8.701196289062523,48.19502639770508,87.67533303239021,193.39337158203125,1.6749588251113892
865,NSRDB,405740,33.49,-107.74,2165,2015,2,6,1,30,0,7.204461669921898,51.761470794677734,99.6493649890869,202.30792236328125,1.640420913696289
866,NSRDB,405740,33.49,-107.74,2165,2015,2,6,2,30,0,6.035028076171898,56.48731994628906,111.99847900190372,216.00851440429688,1.5220448970794678
867,NSRDB,405740,33.49,-107.74,2165,2015,2,6,3,30,0,5.113153076171898,61.300148010253906,124.48935393246629,229.0169677734375,1.4585325717926025
868,NSRDB,405740,33.49,-107.74,2165,2015,2,6,4,30,0,4.369866943359398,66.2156753540039,136.84951648240371,236.15618896484375,1.4753509759902954
869,NSRDB,405740,33.49,-107.74,2165,2015,2,6,5,30,0,3.7464233398437727,70.26811981201172,148.57926670857418,239.70042419433594,1.509627342224121
870,NSRDB,405740,33.49,-107.74,2165,2015,2,6,6,30,0,3.2177368164062727,72.85636901855469,158.31202348039824,244.5148162841797,1.5103479623794556
871,NSRDB,405740,33.49,-107.74,2165,2015,2,6,7,30,0,2.7692810058593977,74.66116333007812,162.1609604268312,251.48153686523438,1.4756050109863281
872,NSRDB,405740,33.49,-107.74,2165,2015,2,6,8,30,0,2.4037719726562727,75.66251373291016,156.91613769617152,256.71978759765625,1.511399269104004
873,NSRDB,405740,33.49,-107.74,2165,2015,2,6,9,30,0,2.1465698242187727,75.53309631347656,146.65837784510163,263.748291015625,1.6827244758605957
874,NSRDB,405740,33.49,-107.74,2165,2015,2,6,10,30,0,1.9866882324218977,74.1707763671875,134.75648736759513,268.8738098144531,1.9234950542449951
875,NSRDB,405740,33.49,-107.74,2165,2015,2,6,11,30,0,1.8917785644531477,71.49172973632812,122.33895553664999,273.6434326171875,2.195579767227173
876,NSRDB,405740,33.49,-107.74,2165,2015,2,6,12,30,0,1.8727966308593977,67.38549041748047,109.84147870146103,279.248291015625,2.468831777572632
877,NSRDB,405740,33.49,-107.74,2165,2015,2,6,13,30,0,3.0929504394531477,61.4645881652832,97.52062036684853,284.83380126953125,2.679749011993408
878,NSRDB,405740,33.49,-107.74,2165,2015,2,6,14,30,61,6.471002197265648,52.112342834472656,85.6123675387874,288.85772705078125,2.6095848083496094
879,NSRDB,405740,33.49,-107.74,2165,2015,2,6,15,30,271,10.387414550781273,40.9952507019043,74.42177736574892,289.2469482421875,2.2643356323242188
880,NSRDB,405740,33.49,-107.74,2165,2015,2,6,16,30,471,14.014642333984398,31.537113189697266,64.39031758679857,279.2215576171875,2.3833866119384766
881,NSRDB,405740,33.49,-107.74,2165,2015,2,6,17,30,627,16.794305419921898,27.005964279174805,56.19310423101735,261.8784484863281,2.7283694744110107
882,NSRDB,405740,33.49,-107.74,2165,2015,2,6,18,30,723,18.144952392578148,25.929244995117188,50.76022929503385,257.21148681640625,2.733583450317383
883,NSRDB,405740,33.49,-107.74,2165,2015,2,6,19,30,752,18.706628417968773,25.36878204345703,49.03761836793433,254.82522583007812,2.644313335418701
884,NSRDB,405740,33.49,-107.74,2165,2015,2,6,20,30,710,18.599328613281273,25.42690658569336,51.40445748085093,253.08203125,2.458918571472168
885,NSRDB,405740,33.49,-107.74,2165,2015,2,6,21,30,601,17.731347656250023,26.570161819458008,57.350530685075114,252.98683166503906,2.196429967880249
886,NSRDB,405740,33.49,-107.74,2165,2015,2,6,22,30,436,15.710778808593773,32.55426788330078,65.89883661640171,255.81500244140625,1.9766418933868408
887,NSRDB,405740,33.49,-107.74,2165,2015,2,6,23,30,232,12.257409667968773,43.939453125,76.1539872355179,253.08326721191406,1.9831125736236572
888,NSRDB,405740,33.49,-107.74,2165,2015,2,7,0,30,32,9.353570556640648,52.14084243774414,87.48201275597276,247.8270263671875,2.205508232116699
889,NSRDB,405740,33.49,-107.74,2165,2015,2,7,1,30,0,7.960351562500023,55.12931442260742,99.47122137066259,253.62017822265625,2.462454319000244
890,NSRDB,405740,33.49,-107.74,2165,2015,2,7,2,30,0,6.927758789062523,57.32246780395508,111.82892845234068,263.2706298828125,2.7716991901397705
